Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,cluster_label
12044,0.34,4,3,3,62.1,55.0,596,4.46,4.49,2.78,2
12045,0.4,1,3,1,63.4,59.0,596,4.64,4.66,2.95,2
12046,0.34,3,2,4,62.2,58.0,596,4.43,4.48,2.77,2
12047,0.34,1,5,2,63.3,56.0,596,4.41,4.44,2.8,2
12048,0.34,2,5,2,59.0,60.0,596,4.56,4.62,2.71,2
12049,0.34,4,3,3,62.0,54.0,596,4.47,4.5,2.78,2
12050,0.4,4,1,2,61.6,56.0,596,4.68,4.74,2.9,2
12051,0.34,1,1,5,63.1,56.0,596,4.43,4.47,2.81,2
12052,0.34,4,2,4,62.3,55.0,596,4.45,4.48,2.78,2
12053,0.34,3,2,4,62.1,58.0,596,4.46,4.49,2.78,2
12054,0.34,3,3,3,61.6,58.0,596,4.45,4.51,2.76,2
12055,0.34,2,3,3,60.3,54.0,596,4.53,4.56,2.74,2
12056,0.34,3,1,5,61.5,60.0,596,4.45,4.49,2.75,2
12057,0.26,2,4,5,60.0,59.0,597,4.11,4.15,2.48,2
12058,0.26,2,4,5,63.2,54.0,597,4.05,4.08,2.57,2
12059,0.26,2,4,5,59.9,59.0,597,4.12,4.2,2.49,2
12060,0.26,2,5,5,63.0,58.0,597,4.08,4.11,2.58,2
12061,0.73,4,4,6,61.4,56.0,5154,5.8,5.81,3.56,0
12062,1.01,4,4,1,62.4,54.0,5154,6.41,6.44,4.01,0
12063,1.01,4,4,1,61.7,56.0,5154,6.43,6.47,3.98,0
12064,1.08,4,2,2,59.7,60.0,5154,6.71,6.69,4.0,0
12065,1.04,3,6,1,59.8,58.0,5154,6.61,6.56,3.94,0
12066,1.04,3,2,2,61.6,58.0,5154,6.53,6.48,4.01,0
12067,1.0,3,3,2,61.9,62.0,5154,6.22,6.18,3.84,0
12068,1.2,3,3,2,62.2,58.0,5154,6.8,6.7,4.2,0
12069,1.08,2,2,3,62.2,57.0,5155,6.5,6.55,4.06,0
12070,1.02,2,4,2,60.7,59.0,5155,6.49,6.55,3.96,0
12071,0.94,4,6,1,62.2,56.0,5155,6.24,6.27,3.89,0
12072,1.25,3,0,4,60.9,59.0,5156,6.9,6.92,4.21,0
12073,1.05,4,6,1,62.1,56.0,5156,6.48,6.54,4.04,0
12074,1.37,3,0,1,60.7,60.0,5156,7.19,7.07,4.33,0
12075,1.62,3,0,1,61.8,59.0,5157,7.48,7.44,4.61,0
12076,1.01,4,2,2,61.8,54.0,5158,6.48,6.44,3.99,0
12077,1.09,4,1,3,62.0,57.0,5158,6.64,6.58,4.1,0
12078,1.23,4,0,1,62.4,58.0,5158,6.79,6.86,4.26,0
12079,1.29,4,6,0,61.3,56.0,5158,7.05,6.99,4.3,0
12080,0.94,4,4,1,60.6,54.0,5159,6.39,6.34,3.86,0
12081,1.06,4,6,1,62.3,55.0,5159,6.5,6.54,4.06,0
12082,1.06,4,3,2,62.0,56.0,5159,6.52,6.55,4.05,0
12083,1.22,2,0,3,60.8,56.0,5160,6.95,6.91,4.21,0
12084,0.9,2,4,3,62.7,58.0,5160,6.12,6.19,3.86,0
12085,0.9,4,4,3,62.3,57.0,5160,6.18,6.21,3.86,0
12086,1.0,0,3,3,64.5,58.0,5161,6.26,6.2,4.02,0
12087,1.44,3,5,0,61.1,62.0,5161,7.23,7.15,4.39,0
12088,1.05,3,2,2,59.3,58.0,5161,6.65,6.61,3.93,0
12089,1.28,3,2,1,62.5,62.0,5161,6.89,6.84,4.3,0
12090,1.23,4,4,1,61.9,56.0,5163,6.89,6.93,4.28,0
12091,1.06,2,3,2,63.4,58.0,5163,6.44,6.47,4.09,0
12092,1.17,2,5,1,62.5,59.0,5163,6.65,6.7,4.17,0
12093,1.18,4,1,1,61.9,54.0,5163,6.77,6.84,4.21,0
12094,1.04,4,5,1,61.6,55.0,5163,6.51,6.54,4.02,0
12095,1.09,4,6,1,62.1,56.0,5164,6.56,6.59,4.08,0
12096,1.09,3,6,1,61.2,60.0,5164,6.6,6.64,4.05,0
12097,1.08,4,4,1,61.3,55.0,5164,6.59,6.62,4.05,0
12098,1.13,4,3,1,62.9,54.0,5164,6.72,6.67,4.21,0
12099,1.16,3,4,1,62.1,59.0,5164,6.76,6.71,4.18,0
12100,1.16,3,4,1,62.4,59.0,5164,6.72,6.64,4.17,0
12101,1.01,2,1,4,61.7,59.0,5165,6.45,6.51,4.0,0
12102,1.09,2,5,1,62.2,58.0,5165,6.54,6.61,4.09,0
12103,1.13,4,1,3,62.2,55.0,5165,6.69,6.67,4.15,0
12104,1.22,3,1,1,62.9,56.0,5165,6.84,6.79,4.29,0
12105,1.1,3,6,2,60.4,59.0,5166,6.66,6.69,4.03,0
12106,1.01,3,2,3,59.1,58.0,5166,6.58,6.59,3.89,0
12107,1.01,4,2,3,62.7,56.0,5166,6.35,6.4,4.0,0
12108,1.01,1,2,3,63.1,59.0,5166,6.3,6.34,3.99,0
12109,1.01,3,2,3,61.6,59.0,5166,6.45,6.47,3.98,0
12110,1.01,3,2,3,61.6,59.0,5166,6.39,6.41,3.94,0
12111,1.01,3,2,3,61.3,59.0,5166,6.41,6.45,3.94,0
12112,1.01,2,6,1,64.0,56.0,5166,6.3,6.38,4.06,0
12113,1.01,4,3,2,62.2,55.0,5166,6.44,6.46,4.01,0
12114,1.25,3,0,2,62.0,58.0,5166,6.9,6.88,4.27,0
12115,1.25,3,1,1,60.5,58.0,5166,7.0,6.96,4.22,0
12116,1.05,3,2,3,62.3,57.0,5166,6.49,6.45,4.03,0
12117,0.9,2,4,4,61.5,55.0,5167,6.25,6.28,3.85,0
12118,1.07,4,1,3,60.6,59.0,5167,6.64,6.62,4.02,0
12119,1.09,1,4,1,60.8,61.4,5167,6.59,6.64,4.02,0
12120,0.91,3,3,5,61.8,58.0,5167,6.24,6.16,3.83,0
12121,0.91,3,6,3,62.0,58.0,5167,6.2,6.15,3.83,0
12122,1.35,3,3,1,60.5,60.0,5167,7.16,7.11,4.32,0
12123,0.91,3,5,4,61.9,59.0,5167,6.23,6.17,3.84,0
12124,1.18,1,6,1,60.7,63.0,5168,6.77,6.81,4.12,0
12125,1.0,2,6,3,63.4,59.0,5169,6.35,6.3,4.01,0
12126,1.02,3,3,2,61.7,58.0,5169,6.47,6.37,3.96,0
12127,1.3,4,3,1,61.9,57.0,5169,7.01,6.95,4.32,0
12128,1.0,3,2,4,61.8,61.0,5169,6.4,6.31,3.93,0
12129,1.25,3,0,3,62.0,59.0,5170,6.87,6.9,4.27,0
12130,1.57,4,2,0,62.8,56.0,5170,7.42,7.36,4.64,0
12131,0.93,4,2,4,61.8,57.0,5171,6.23,6.27,3.86,0
12132,1.08,0,2,5,55.9,63.0,5171,6.9,6.8,3.83,0
12133,1.08,3,2,2,62.6,58.0,5171,6.56,6.53,4.1,0
12134,1.02,3,2,3,61.9,57.0,5171,6.5,6.4,3.99,0
12135,1.16,4,3,1,61.6,55.0,5171,6.8,6.78,4.18,0
12136,1.01,2,2,2,63.0,57.0,5172,6.34,6.36,4.0,0
12137,1.08,4,1,3,61.9,57.0,5172,6.54,6.61,4.07,0
12138,1.26,3,0,3,62.0,60.0,5173,7.0,6.86,4.3,0
12139,1.2,2,6,1,63.2,60.0,5174,6.65,6.54,4.17,0
12140,1.0,2,5,2,63.5,61.0,5174,6.33,6.24,3.99,0
12141,1.2,3,2,1,62.4,61.0,5174,6.81,6.78,4.24,0
12142,1.2,4,1,2,62.1,55.0,5174,6.83,6.79,4.23,0
12143,1.01,2,4,2,62.7,57.0,5174,6.32,6.38,3.98,0
12144,1.01,2,4,2,61.0,57.0,5174,6.44,6.54,3.96,0
12145,1.2,4,1,2,62.2,56.0,5174,6.75,6.73,4.19,0
12146,1.14,4,0,2,61.5,56.0,5174,6.7,6.74,4.13,0
12147,1.0,1,5,2,63.7,60.0,5174,6.29,6.24,3.99,0
12148,1.0,1,6,3,62.1,64.0,5174,6.38,6.35,3.95,0
12149,1.0,3,6,3,62.9,57.0,5174,6.37,6.32,3.99,0
12150,1.2,3,2,5,60.0,60.0,5174,6.86,6.78,4.09,0
12151,1.0,3,5,2,61.1,60.0,5174,6.47,6.42,3.94,0
12152,1.1,4,5,1,61.6,56.0,5174,6.64,6.61,4.08,0
12153,1.1,3,5,1,61.7,59.0,5174,6.64,6.59,4.08,0
12154,1.23,4,1,1,62.1,56.0,5175,6.84,6.88,4.26,0
12155,1.3,1,0,3,63.6,59.0,5175,6.87,6.9,4.38,0
12156,1.0,2,5,2,63.1,59.0,5175,6.34,6.4,4.02,0
12157,1.31,3,5,1,61.2,60.0,5176,7.02,6.93,4.27,0
12158,0.91,4,4,2,62.0,55.0,5176,6.21,6.24,3.86,0
12159,1.3,3,0,2,61.5,58.0,5176,7.02,6.97,4.3,0
12160,1.08,4,6,1,59.1,60.0,5177,6.7,6.76,3.98,0
12161,1.07,3,3,3,59.8,58.0,5177,6.67,6.63,3.98,0
12162,1.12,4,2,1,62.4,54.0,5178,6.65,6.68,4.16,0
12163,1.11,0,2,2,65.7,61.0,5178,6.42,6.39,4.21,0
12164,1.13,2,2,1,62.0,58.0,5179,6.67,6.71,4.15,0
12165,1.13,3,5,2,60.8,58.0,5179,6.77,6.71,4.1,0
12166,1.04,3,2,2,60.7,58.0,5179,6.55,6.53,3.97,0
12167,1.03,4,1,4,61.3,53.0,5181,6.54,6.57,4.01,0
12168,1.23,4,0,2,61.3,54.0,5181,6.92,6.97,4.26,0
12169,1.18,3,5,1,62.5,60.0,5181,6.74,6.7,4.2,0
12170,1.12,3,3,2,59.5,62.0,5181,6.81,6.76,4.04,0
12171,1.69,2,0,0,60.2,61.0,5182,7.7,7.79,4.66,0
12172,1.18,4,0,4,61.4,56.0,5182,6.79,6.82,4.18,0
12173,1.18,4,0,4,61.7,56.0,5182,6.79,6.82,4.2,0
12174,1.01,4,1,4,61.1,54.0,5182,6.46,6.48,3.95,0
12175,1.18,4,2,1,61.2,57.0,5182,6.81,6.86,4.18,0
12176,0.92,2,3,5,62.3,57.0,5183,6.19,6.27,3.88,0
12177,1.02,3,5,2,62.6,58.0,5183,6.44,6.47,4.05,0
12178,1.2,2,3,1,62.1,56.0,5183,6.79,6.87,4.24,0
12179,1.02,3,5,2,61.5,58.0,5183,6.46,6.51,3.99,0
12180,1.02,1,5,2,63.2,61.0,5183,6.31,6.37,4.01,0
12181,1.06,3,3,2,62.7,56.0,5183,6.55,6.46,4.08,0
12182,1.23,3,2,2,62.1,58.0,5183,6.85,6.78,4.23,0
12183,1.01,4,4,2,62.0,57.0,5184,6.38,6.42,3.97,0
12184,1.21,3,1,1,62.7,55.0,5184,6.84,6.79,4.27,0
12185,1.21,3,3,1,59.1,55.0,5184,7.04,6.98,4.14,0
12186,1.21,4,1,1,60.6,56.0,5184,6.94,6.92,4.2,0
12187,1.01,0,5,2,56.8,61.0,5185,6.59,6.62,3.75,0
12188,1.01,2,2,3,62.0,59.0,5186,6.45,6.48,4.01,0
12189,1.15,2,6,1,61.8,61.0,5186,6.62,6.69,4.11,0
12190,1.09,3,6,1,60.3,60.0,5186,6.68,6.61,4.01,0
12191,1.05,0,4,2,64.6,57.0,5186,6.39,6.33,4.11,0
12192,1.31,2,1,1,59.6,60.0,5187,7.09,7.17,4.25,0
12193,1.06,4,2,2,61.7,56.0,5188,6.58,6.55,4.05,0
12194,1.01,4,2,2,62.1,59.0,5189,6.38,6.43,3.98,0
12195,1.08,2,5,2,63.1,59.0,5189,6.53,6.49,4.11,0
12196,1.04,4,2,3,61.0,57.0,5189,6.56,6.53,3.99,0
12197,1.08,4,5,2,62.6,57.0,5189,6.56,6.53,4.1,0
12198,1.01,3,2,3,61.0,61.0,5190,6.47,6.39,3.92,0
12199,1.21,2,2,1,62.1,60.0,5190,6.77,6.82,4.22,0
12200,1.21,2,1,2,61.2,62.0,5190,6.81,6.84,4.18,0
12201,1.18,3,3,1,61.4,58.0,5190,6.82,6.77,4.17,0
12202,1.18,3,3,1,62.5,54.0,5190,6.81,6.78,4.25,0
12203,1.23,2,1,1,62.6,59.0,5191,6.78,6.86,4.27,0
12204,1.15,3,2,3,60.2,58.0,5191,6.86,6.8,4.11,0
12205,1.01,2,3,2,63.7,60.0,5192,6.31,6.35,4.03,0
12206,1.11,2,2,2,60.8,60.0,5192,6.62,6.77,4.07,0
12207,1.11,2,2,2,63.2,58.0,5192,6.53,6.61,4.15,0
12208,1.05,4,3,2,61.8,56.0,5192,6.5,6.54,4.03,0
12209,1.22,4,0,2,62.3,55.0,5192,6.91,6.83,4.28,0
12210,1.22,2,2,1,63.1,59.0,5192,6.81,6.75,4.28,0
12211,1.22,3,2,1,61.6,59.0,5192,6.82,6.75,4.18,0
12212,1.15,2,5,1,63.1,63.0,5193,6.63,6.53,4.15,0
12213,1.15,3,5,1,61.7,59.0,5193,6.7,6.66,4.12,0
12214,1.13,3,2,2,62.3,58.0,5194,6.68,6.67,4.16,0
12215,1.06,4,2,2,61.4,55.0,5194,6.62,6.58,4.05,0
12216,0.9,2,6,4,58.9,59.0,5195,6.22,6.31,3.69,0
12217,1.02,4,4,2,60.3,60.0,5195,6.55,6.51,3.94,0
12218,1.1,2,1,4,60.8,58.3,5196,6.63,6.68,4.04,0
12219,1.0,3,4,2,62.3,59.0,5197,6.37,6.43,3.99,0
12220,1.0,3,4,2,61.2,58.0,5197,6.4,6.44,3.93,0
12221,1.0,3,4,2,60.3,58.0,5197,6.43,6.47,3.89,0
12222,1.0,4,4,2,62.0,57.0,5197,6.37,6.43,3.97,0
12223,1.0,4,4,2,61.5,57.0,5197,6.41,6.46,3.96,0
12224,1.0,3,4,2,60.7,60.0,5197,6.36,6.4,3.87,0
12225,1.0,3,4,2,61.6,60.0,5197,6.31,6.41,3.9,0
12226,1.0,4,4,2,61.9,56.0,5197,6.36,6.41,3.95,0
12227,1.25,1,1,1,63.3,55.8,5197,6.83,6.87,4.34,0
12228,1.0,3,4,2,62.7,59.0,5197,6.36,6.4,4.0,0
12229,1.0,3,4,2,62.6,60.0,5197,6.3,6.32,3.95,0
12230,1.0,2,4,2,61.6,61.0,5197,6.3,6.37,3.9,0
12231,1.05,2,3,2,61.6,57.0,5197,6.51,6.54,4.02,0
12232,1.01,1,2,2,59.5,62.0,5197,6.49,6.55,3.88,0
12233,1.02,1,6,2,57.2,54.0,5198,6.66,6.62,3.8,0
12234,1.19,0,1,2,64.9,58.0,5198,6.64,6.55,4.28,0
12235,1.02,3,6,1,59.7,60.0,5198,6.58,6.55,3.92,0
12236,1.02,2,6,2,63.2,58.0,5198,6.41,6.35,4.03,0
12237,1.01,1,3,3,63.1,55.0,5199,6.36,6.38,4.02,0
12238,1.01,3,2,4,62.7,58.0,5199,6.37,6.39,4.0,0
12239,1.04,4,1,4,62.4,57.0,5199,6.44,6.48,4.03,0
12240,1.1,4,1,2,61.6,55.0,5199,6.66,6.68,4.11,0
12241,1.05,4,2,2,61.1,56.0,5200,6.52,6.58,4.0,0
12242,1.01,4,2,2,60.4,58.0,5200,6.47,6.5,3.92,0
12243,0.9,1,5,4,62.7,58.0,5201,6.07,6.12,3.82,0
12244,0.92,2,6,4,60.6,61.0,5202,6.21,6.29,3.79,0
12245,1.01,3,4,2,62.6,58.0,5202,6.37,6.32,3.97,0
12246,1.01,3,4,2,61.7,58.0,5202,6.44,6.39,3.96,0
12247,2.06,3,0,0,61.2,58.0,5203,8.1,8.07,4.95,0
12248,1.01,3,2,2,61.8,59.0,5204,6.38,6.33,3.93,0
12249,1.01,2,2,3,61.6,60.0,5204,6.46,6.39,3.96,0
12250,1.05,4,3,2,59.7,56.0,5204,6.67,6.64,3.97,0
12251,1.01,4,3,2,60.8,56.0,5204,6.53,6.49,3.96,0
12252,1.01,3,3,2,60.0,58.0,5204,6.54,6.5,3.91,0
12253,1.05,4,6,1,61.9,56.0,5204,6.53,6.5,4.03,0
12254,1.06,3,2,3,60.8,59.0,5205,6.55,6.58,3.99,0
12255,1.01,3,6,1,59.3,59.0,5206,6.57,6.54,3.89,0
12256,1.16,4,3,1,61.5,54.0,5206,6.75,6.78,4.16,0
12257,1.01,4,5,2,61.6,57.0,5206,6.44,6.49,3.98,0
12258,1.03,4,1,4,60.9,56.0,5206,6.52,6.59,3.99,0
12259,1.01,4,6,1,62.5,57.0,5206,6.39,6.35,3.98,0
12260,1.26,3,1,1,60.1,59.0,5207,7.03,6.99,4.21,0
12261,1.07,4,1,4,62.0,57.0,5207,6.5,6.56,4.05,0
12262,1.16,4,1,3,61.5,57.0,5207,6.75,6.78,4.16,0
12263,0.77,4,6,5,62.3,57.0,5207,5.83,5.85,3.64,0
12264,1.26,3,0,2,61.7,58.0,5207,6.99,6.91,4.29,0
12265,1.0,3,2,3,59.3,61.0,5208,6.47,6.45,3.83,0
12266,1.5,1,2,1,64.0,61.0,5208,7.18,7.14,4.58,0
12267,1.5,1,2,1,64.0,61.0,5208,7.18,7.14,4.58,0
12268,1.24,0,2,1,65.0,54.0,5208,6.76,6.73,4.38,0
12269,1.24,3,1,2,62.9,60.0,5208,6.8,6.74,4.26,0
12270,1.0,1,2,3,56.9,63.0,5208,6.6,6.57,3.75,0
12271,1.23,3,0,4,60.1,60.0,5209,6.9,6.95,4.16,0
12272,1.29,2,0,2,61.2,58.0,5209,6.97,7.02,4.28,0
12273,1.01,3,6,2,61.7,59.0,5210,6.4,6.43,3.96,0
12274,0.92,2,5,4,61.3,57.0,5210,6.22,6.27,3.83,0
12275,1.21,2,0,3,61.5,58.0,5211,6.85,6.9,4.23,0
12276,1.26,1,0,3,63.2,57.3,5211,6.81,6.86,4.32,0
12277,1.2,2,2,1,58.8,61.0,5211,6.94,6.98,4.09,0
12278,1.2,2,1,2,62.9,57.0,5211,6.73,6.78,4.25,0
12279,1.2,1,1,2,62.3,58.0,5211,6.66,6.72,4.17,0
12280,1.2,1,1,2,63.9,56.0,5211,6.62,6.69,4.25,0
12281,1.0,0,5,2,57.4,62.0,5212,6.54,6.59,3.77,0
12282,0.91,4,4,3,62.8,57.0,5214,6.18,6.2,3.89,0
12283,1.33,3,2,1,61.9,58.0,5214,7.07,7.01,4.36,0
12284,1.36,2,0,1,62.6,58.0,5215,7.0,7.12,4.42,0
12285,1.01,4,4,2,59.9,60.0,5215,6.59,6.53,3.93,0
12286,1.01,2,5,2,62.0,61.0,5216,6.38,6.42,3.97,0
12287,1.15,4,1,1,61.3,57.0,5216,6.78,6.71,4.13,0
12288,1.23,2,0,3,62.9,58.0,5217,6.75,6.83,4.27,0
12289,1.02,2,2,3,62.5,56.0,5217,6.42,6.45,4.02,0
12290,1.02,3,2,3,62.5,60.0,5217,6.38,6.43,4.0,0
12291,1.02,3,2,3,61.2,58.0,5217,6.47,6.5,3.97,0
12292,1.23,4,0,3,61.5,57.0,5217,6.9,6.95,4.26,0
12293,1.21,3,2,1,61.9,55.0,5218,6.84,6.79,4.22,0
12294,1.21,3,2,1,61.9,55.0,5218,6.84,6.79,4.22,0
12295,0.9,2,4,3,61.8,57.0,5218,6.16,6.23,3.83,0
12296,1.1,2,4,3,63.5,55.0,5218,6.58,6.52,4.16,0
12297,1.21,3,2,1,60.9,61.0,5218,6.88,6.82,4.17,0
12298,1.21,4,1,2,62.4,55.0,5218,6.81,6.78,4.24,0
12299,1.21,3,1,2,62.8,57.0,5218,6.74,6.67,4.21,0
12300,1.09,3,2,2,61.6,57.0,5219,6.63,6.59,4.07,0
12301,1.09,3,2,2,62.4,59.0,5219,6.53,6.48,4.06,0
12302,1.0,1,2,4,61.8,61.0,5219,6.4,6.31,3.93,0
12303,1.02,1,6,2,61.0,63.0,5219,6.48,6.54,3.97,0
12304,1.09,4,2,2,62.3,55.0,5219,6.61,6.58,4.11,0
12305,1.09,4,2,2,61.1,57.0,5219,6.71,6.62,4.07,0
12306,1.09,4,2,2,61.1,57.0,5219,6.69,6.6,4.1,0
12307,1.09,4,2,2,62.5,56.0,5219,6.58,6.53,4.1,0
12308,1.13,3,5,1,60.4,59.0,5220,6.7,6.75,4.06,0
12309,1.13,2,1,4,61.7,54.0,5220,6.71,6.74,4.15,0
12310,1.07,4,2,2,62.1,57.0,5220,6.5,6.55,4.05,0
12311,1.04,4,4,2,61.4,59.0,5220,6.46,6.5,3.98,0
12312,1.2,2,2,1,63.5,57.0,5221,6.67,6.71,4.25,0
12313,1.24,4,1,1,61.9,57.0,5221,6.87,6.92,4.27,0
12314,1.0,3,4,2,62.3,59.0,5221,6.44,6.36,3.99,0
12315,1.0,4,4,2,62.7,57.0,5221,6.44,6.38,4.02,0
12316,1.11,1,1,5,60.1,64.0,5221,6.73,6.62,4.02,0
12317,1.02,2,4,2,62.2,56.0,5222,6.39,6.43,3.99,0
12318,0.9,4,2,4,62.2,56.0,5222,6.16,6.18,3.84,0
12319,1.28,2,4,1,62.5,55.0,5223,6.91,7.0,4.35,0
12320,1.06,4,5,1,62.2,55.0,5223,6.51,6.54,4.06,0
12321,1.04,3,3,2,62.7,59.0,5223,6.47,6.41,4.04,0
12322,1.15,4,3,2,61.7,56.0,5224,6.72,6.76,4.16,0
12323,1.01,2,5,2,59.5,60.0,5224,6.49,6.55,3.88,0
12324,1.01,2,5,2,62.3,60.0,5224,6.36,6.39,3.97,0
12325,1.01,2,5,2,59.9,59.0,5224,6.46,6.49,3.88,0
12326,1.27,2,0,2,60.9,59.0,5224,6.96,7.04,4.26,0
12327,0.91,1,4,5,62.6,61.0,5225,6.12,6.19,3.85,0
12328,1.2,2,0,4,62.9,60.0,5226,6.64,6.69,4.19,0
12329,1.21,4,3,1,62.1,57.0,5226,6.8,6.85,4.24,0
12330,1.1,2,6,1,61.6,57.0,5226,6.61,6.67,4.09,0
12331,1.2,2,1,2,61.2,62.0,5226,6.75,6.84,4.16,0
12332,1.01,1,5,2,63.6,60.0,5226,6.38,6.32,4.04,0
12333,1.01,2,5,2,63.4,60.0,5226,6.34,6.3,4.01,0
12334,1.01,1,5,2,63.7,58.0,5226,6.36,6.32,4.04,0
12335,1.01,3,5,2,59.0,59.0,5226,6.6,6.56,3.88,0
12336,1.22,3,1,1,62.5,58.0,5226,6.8,6.76,4.24,0
12337,1.1,4,3,2,62.3,56.0,5226,6.64,6.58,4.12,0
12338,1.22,3,3,1,61.6,62.0,5226,6.79,6.75,4.17,0
12339,1.22,4,1,1,61.3,57.0,5226,6.91,6.85,4.22,0
12340,1.02,3,3,2,58.9,59.0,5226,6.59,6.55,3.87,0
12341,1.01,3,5,2,60.5,62.0,5226,6.5,6.46,3.92,0
12342,0.9,4,6,2,61.2,55.0,5226,6.25,6.21,3.81,0
12343,1.01,3,5,2,62.8,60.0,5226,6.39,6.38,4.01,0
12344,1.01,2,4,3,63.1,57.0,5226,6.39,6.29,4.0,0
12345,1.01,0,4,3,64.5,58.0,5226,6.28,6.18,4.02,0
12346,1.01,2,5,2,63.1,58.0,5226,6.4,6.31,4.01,0
12347,1.0,2,3,3,62.8,57.0,5227,6.33,6.37,3.99,0
12348,1.0,2,6,1,60.5,60.0,5227,6.41,6.44,3.89,0
12349,1.05,3,2,2,61.3,58.0,5228,6.52,6.47,3.98,0
12350,1.14,3,4,2,62.5,59.0,5228,6.67,6.65,4.16,0
12351,0.91,3,5,4,62.9,56.0,5228,6.21,6.13,3.88,0
12352,1.01,2,5,2,62.4,58.0,5229,6.36,6.4,3.99,0
12353,1.04,4,1,4,61.8,56.0,5229,6.49,6.51,4.02,0
12354,1.01,1,2,3,60.8,61.0,5229,6.43,6.5,3.93,0
12355,1.24,2,2,1,61.0,59.0,5231,6.93,7.0,4.25,0
12356,1.04,2,5,2,60.8,60.0,5231,6.49,6.56,3.97,0
12357,1.01,2,3,2,62.7,58.0,5231,6.35,6.4,4.0,0
12358,1.24,2,0,2,60.0,59.0,5231,6.99,7.04,4.21,0
12359,1.01,4,1,4,60.3,57.0,5231,6.51,6.53,3.93,0
12360,1.11,4,3,1,60.7,59.0,5231,6.72,6.76,4.09,0
12361,0.26,2,5,5,63.0,58.0,597,4.0,4.03,2.53,2
12362,0.26,2,5,5,61.5,58.0,597,4.08,4.12,2.52,2
12363,0.26,2,5,5,62.6,58.0,597,4.07,4.11,2.56,2
12364,0.26,2,6,5,59.1,59.0,597,4.21,4.28,2.51,2
12365,0.26,2,6,5,60.4,59.0,597,4.15,4.19,2.52,2
12366,0.26,2,4,6,58.7,58.0,597,4.24,4.25,2.49,2
12367,0.26,2,4,6,62.0,59.0,597,4.08,4.15,2.55,2
12368,0.26,2,5,6,61.4,58.0,597,4.12,4.15,2.54,2
12369,0.26,2,5,6,59.9,58.0,597,4.17,4.18,2.5,2
12370,0.26,4,5,5,61.6,57.0,597,4.13,4.18,2.56,2
12371,0.26,4,5,5,60.7,56.0,597,4.13,4.17,2.52,2
12372,0.4,4,4,1,62.5,53.0,597,4.71,4.76,2.96,2
12373,0.4,4,4,1,62.0,57.0,597,4.7,4.72,2.92,2
12374,0.4,4,4,1,62.8,55.0,597,4.7,4.73,2.96,2
12375,0.4,4,4,1,62.1,53.0,597,4.76,4.78,2.96,2
12376,0.36,4,5,2,60.9,57.0,597,4.58,4.62,2.8,2
12377,0.26,1,5,6,59.4,61.0,597,4.13,4.15,2.46,2
12378,0.26,1,5,7,59.6,61.0,597,4.13,4.16,2.47,2
12379,0.36,4,0,2,61.6,56.0,597,4.61,4.58,2.83,2
12380,0.39,2,3,1,63.2,57.0,597,4.65,4.57,2.92,2
12381,0.3,2,3,5,60.4,59.0,598,4.33,4.35,2.62,2
12382,0.35,4,1,5,62.0,54.0,598,4.54,4.56,2.82,2
12383,0.35,4,1,5,61.5,55.0,598,4.56,4.58,2.81,2
12384,0.35,4,1,5,61.5,55.0,598,4.53,4.57,2.8,2
12385,0.4,4,0,3,62.3,55.0,598,4.72,4.75,2.95,2
12386,0.33,4,3,3,61.3,57.0,598,4.45,4.49,2.74,2
12387,0.28,4,5,3,61.5,56.0,598,4.22,4.24,2.6,2
12388,0.33,4,2,4,61.9,55.0,598,4.46,4.49,2.77,2
12389,0.28,4,4,4,60.2,56.0,598,4.3,4.31,2.59,2
12390,0.28,4,4,4,62.0,57.0,598,4.19,4.23,2.61,2
12391,1.02,2,5,2,58.9,58.0,5232,6.51,6.54,3.84,0
12392,1.01,3,3,2,60.2,59.0,5232,6.54,6.49,3.92,0
12393,1.21,4,0,2,60.4,54.0,5232,6.86,6.89,4.15,0
12394,1.07,4,3,2,62.1,57.0,5232,6.59,6.52,4.07,0
12395,1.01,1,5,2,64.2,59.0,5232,6.27,6.19,4.0,0
12396,1.13,4,4,1,61.8,57.0,5232,6.71,6.68,4.14,0
12397,1.22,3,1,2,62.3,58.0,5233,6.77,6.81,4.23,0
12398,1.22,2,2,1,62.9,59.0,5233,6.66,6.76,4.22,0
12399,1.22,4,1,2,62.3,57.0,5233,6.77,6.87,4.25,0
12400,1.12,3,3,2,60.1,58.0,5233,6.78,6.83,4.09,0
12401,1.12,3,6,1,60.5,59.0,5233,6.72,6.76,4.08,0
12402,1.12,2,6,1,61.2,60.0,5233,6.63,6.67,4.07,0
12403,1.01,1,5,2,58.6,62.0,5233,6.58,6.6,3.86,0
12404,1.01,1,5,2,57.9,57.0,5233,6.6,6.67,3.84,0
12405,1.2,2,0,3,58.7,60.0,5234,6.93,6.96,4.08,0
12406,1.03,4,5,2,62.2,57.0,5234,6.42,6.48,4.01,0
12407,1.03,4,5,2,62.0,57.0,5234,6.44,6.47,4.0,0
12408,1.01,4,6,2,61.6,56.0,5234,6.45,6.48,3.98,0
12409,1.02,4,6,1,62.0,58.0,5235,6.4,6.51,4.0,0
12410,1.01,4,5,2,62.0,57.0,5235,6.38,6.45,3.98,0
12411,1.05,2,2,3,63.3,58.0,5236,6.42,6.48,4.08,0
